Date,Open,High,Low,Close,Adj Close,Volume,Returns
2017-03-09,138.740005,138.78999299999998,137.050003,138.679993,137.07692,22155900,-0.0023022531080387765
2017-03-10,139.25,139.360001,138.639999,139.139999,137.531601,19612800,0.0033169770665988363
2017-03-13,138.850006,139.429993,138.820007,139.199997,137.590912,17421700,0.00043125361421481045
2017-03-14,139.300003,139.649994,138.83999599999999,138.990005,137.383347,15309100,-0.0015085662053029303
2017-03-15,139.41000400000001,140.75,139.029999,140.46000700000002,138.836365,25691800,0.010576376480331495
2017-03-16,140.720001,141.020004,140.259995,140.690002,139.06368999999998,19232000,0.0016373592034044648
2017-03-17,141.0,141.0,139.889999,139.990005,138.37178,43885000,-0.004975490007492089
2017-03-20,140.399994,141.5,140.229996,141.46000700000002,139.824799,21542000,0.010500833334658344
2017-03-21,142.110001,142.800003,139.729996,139.83999599999999,138.223511,39529900,-0.011452102999268465
2017-03-22,139.850006,141.600006,139.759995,141.419998,139.785248,25860200,0.011298635005733582
2017-03-23,141.259995,141.580002,140.610001,140.919998,139.291031,20346300,-0.0035355447521900896
2017-03-24,141.5,141.740005,140.350006,140.639999,139.014267,22395600,-0.001986947745400869
2017-03-27,139.389999,141.220001,138.619995,140.880005,139.25151100000002,23575100,0.0017066161993288809
2017-03-28,140.91000400000001,144.03999299999998,140.619995,143.800003,142.137741,33374800,0.020726740983083358
2017-03-29,143.679993,144.490005,143.190002,144.119995,142.454041,29190000,0.002225306226021795
2017-03-30,144.190002,144.5,143.5,143.929993,142.26623500000002,21207300,-0.001318362039304799
2017-03-31,143.720001,144.270004,143.009995,143.66000400000001,141.999374,19661700,-0.001875785916454653
2017-04-03,143.71000700000002,144.119995,143.050003,143.699997,142.03891000000002,19985700,0.0002784237626289876
2017-04-04,143.25,144.889999,143.169998,144.770004,143.096542,19891400,0.007446072347358834
2017-04-05,144.220001,145.46000700000002,143.809998,144.020004,142.355209,27717900,-0.005180649298988649
2017-04-06,144.28999299999998,144.520004,143.449997,143.66000400000001,141.999374,21149000,-0.0024996275338263763
2017-04-07,143.729996,144.179993,143.270004,143.33999599999999,141.68306,16672200,-0.0022275732004282123
2017-04-10,143.600006,143.880005,142.899994,143.169998,141.51503,18933400,-0.0011859568815073551
2017-04-11,142.940002,143.350006,140.059998,141.630005,139.992844,30379400,-0.010756355702994935
2017-04-12,141.600006,142.149994,141.009995,141.800003,140.160873,20350000,0.0012002684937240105
2017-04-13,141.91000400000001,142.380005,141.050003,141.050003,139.41953999999998,17822900,-0.00528915798063001
2017-04-17,141.479996,141.880005,140.869995,141.830002,140.190521,16582100,0.005529935043538492
2017-04-18,141.41000400000001,142.03999299999998,141.110001,141.199997,139.567795,14697500,-0.0044419979008424315
2017-04-19,141.880005,142.0,140.449997,140.679993,139.053818,17328400,-0.003682633232114818
2017-04-20,141.220001,142.919998,141.16000400000001,142.440002,140.79345700000002,23319600,0.012510544658328016
2017-04-21,142.440002,142.679993,141.850006,142.270004,140.625443,17320900,-0.0011933367045602328
2017-04-24,143.5,143.949997,143.179993,143.639999,141.97958400000002,17134300,0.009629416776308686
2017-04-25,143.91000400000001,144.899994,143.869995,144.529999,142.859299,18871500,0.006196066893673802
2017-04-26,144.470001,144.600006,143.380005,143.679993,142.019119,20041200,-0.005881171235482596
2017-04-27,143.919998,144.16000400000001,143.309998,143.78999299999998,142.127869,14246300,0.0007657419702766788
2017-04-28,144.08999599999999,144.300003,143.270004,143.649994,141.98945600000002,20860400,-0.0009738624871662438
2017-05-01,145.100006,147.199997,144.96000700000002,146.580002,144.885605,33602900,0.02039693003683296
2017-05-02,147.53999299999998,148.08999599999999,146.83999599999999,147.509995,145.804855,45352200,0.0063446606721213605
2017-05-03,145.58999599999999,147.490005,144.270004,147.059998,145.360062,45697000,-0.003050604864975215
2017-05-04,146.520004,147.139999,145.809998,146.529999,144.836182,23371900,-0.003604016074236327
2017-05-05,146.759995,148.979996,146.759995,148.96000700000002,147.238113,27327700,0.01658377738789052
2017-05-08,149.029999,153.699997,149.029999,153.009995,151.241272,48752400,0.027188334042287154
2017-05-09,153.869995,154.880005,153.449997,153.990005,152.20996100000002,39130400,0.006404924973125059
2017-05-10,153.630005,153.940002,152.110001,153.259995,151.488388,25805700,-0.004740642434039044
2017-05-11,152.449997,154.070007,152.309998,153.949997,152.798523,27255100,0.008648418649751521
2017-05-12,154.699997,156.419998,154.669998,156.100006,154.932449,32527000,0.013965619288087039
2017-05-15,156.009995,156.649994,155.050003,155.699997,154.535416,26009700,-0.002562620048689679
2017-05-16,155.940002,156.059998,154.720001,155.470001,154.307144,20048500,-0.0014771500663640635
2017-05-17,153.600006,154.570007,149.71000700000002,150.25,149.12618999999998,50767700,-0.03357559388177134
2017-05-18,151.270004,153.33999599999999,151.130005,152.53999299999998,151.399048,33568200,0.015241172593492891
2017-05-19,153.380005,153.979996,152.630005,153.059998,151.915176,26960800,0.003409057103186175
2017-05-22,154.0,154.580002,152.91000400000001,153.990005,152.838211,22966400,0.006075989406088
2017-05-23,154.899994,154.899994,153.309998,153.800003,152.649643,19918900,-0.0012337752370054078
2017-05-24,153.83999599999999,154.169998,152.669998,153.33999599999999,152.193069,19178000,-0.0029909929104779964
2017-05-25,153.729996,154.350006,153.029999,153.869995,152.719101,19235600,0.0034563466224601935
2017-05-26,154.0,154.240005,153.309998,153.610001,152.46106,21701100,-0.0016896445717028419
2017-05-30,153.419998,154.429993,153.330002,153.669998,152.520599,20126900,0.00039051938901635275
2017-05-31,153.970001,154.169998,152.380005,152.759995,151.617416,24451200,-0.00592171159778887
2017-06-01,153.169998,153.330002,152.220001,153.179993,152.034271,16404100,0.002749387313130347
2017-06-02,153.580002,155.449997,152.889999,155.449997,154.28729199999998,27770700,0.014819165344634566
2017-06-05,154.33999599999999,154.449997,153.46000700000002,153.929993,152.778656,25331700,-0.009778096306207518
2017-06-06,153.899994,155.809998,153.779999,154.449997,153.29478500000002,26624900,0.0033782794895120816
2017-06-07,155.020004,155.979996,154.479996,155.369995,154.207901,21069600,0.005956601850480192
2017-06-08,155.25,155.53999299999998,154.399994,154.990005,153.830734,21250800,-0.0024458344712180446
2017-06-09,155.190002,155.190002,146.020004,148.979996,147.865692,64882700,-0.038776659545809666
2017-06-12,145.740005,146.08999599999999,142.509995,145.419998,144.33230600000002,72307300,-0.023895914949628616
2017-06-13,147.16000400000001,147.449997,145.149994,146.58999599999999,145.493561,34165400,0.00804570391884396
2017-06-14,147.5,147.5,143.83999599999999,145.16000400000001,144.074265,31531200,-0.009755043386421747
2017-06-15,143.320007,144.479996,142.21000700000002,144.28999299999998,143.210754,32165400,-0.005993513137130924
2017-06-16,143.779999,144.5,142.199997,142.270004,141.20588700000002,50361100,-0.013999416552195498
2017-06-19,143.66000400000001,146.740005,143.66000400000001,146.33999599999999,145.24543799999998,32541400,0.0286075254072089
2017-06-20,146.869995,146.869995,144.940002,145.009995,143.925369,24900100,-0.009088540185337779
2017-06-21,145.520004,146.070007,144.610001,145.869995,144.778946,21265800,0.005930691760116291
2017-06-22,145.770004,146.699997,145.119995,145.630005,144.54075600000002,19106300,-0.0016451977762013126
2017-06-23,145.130005,147.16000400000001,145.110001,146.279999,145.18588300000002,35439400,0.004463287849414632
2017-06-26,147.169998,148.279999,145.380005,145.820007,144.72933999999998,25692400,-0.0031445412636987857
2017-06-27,145.009995,146.16000400000001,143.619995,143.729996,142.654953,24761900,-0.014332871275444026
2017-06-28,144.490005,146.110001,143.16000400000001,145.830002,144.739243,22082400,0.014610708960101748
2017-06-29,144.71000700000002,145.130005,142.279999,143.679993,142.605316,31499400,-0.014743251075314823
2017-06-30,144.449997,144.96000700000002,143.779999,144.020004,142.942795,23024100,0.002366524681309823
2017-07-03,144.880005,145.300003,143.100006,143.5,142.426682,14258300,-0.0036106261949053753
2017-07-05,143.690002,144.78999299999998,142.720001,144.08999599999999,143.01225300000002,21569600,0.004111385533786649
2017-07-06,143.020004,143.5,142.41000400000001,142.729996,141.66243,24128800,-0.009438512936370658
2017-07-07,142.899994,144.75,142.899994,144.179993,143.101578,19201700,0.010158995578432473
2017-07-10,144.110001,145.949997,143.369995,145.059998,143.975006,21090600,0.006103552540839274
2017-07-11,144.729996,145.850006,144.380005,145.529999,144.441483,19781800,0.0032399859736764736
2017-07-12,145.869995,146.179993,144.820007,145.740005,144.64991799999999,24884500,0.0014430411241346253
2017-07-13,145.5,148.490005,145.440002,147.770004,146.664749,25199400,0.013929015846383175
2017-07-14,147.970001,149.330002,147.330002,149.03999299999998,147.925232,20132100,0.00859431464339111
2017-07-17,148.820007,150.899994,148.570007,149.559998,148.44134499999998,23793500,0.0034890126114521802
2017-07-18,149.199997,150.130005,148.669998,150.080002,148.957474,17868800,0.003476989513939044
2017-07-19,150.479996,151.419998,149.949997,151.020004,149.89044199999998,20923000,0.006263317811095348
2017-07-20,151.5,151.740005,150.190002,150.33999599999999,149.21551499999998,17243700,-0.004502802119964344
2017-07-21,149.990005,150.440002,148.880005,150.270004,149.146042,26252600,-0.0004655883136548411
2017-07-24,150.580002,152.440002,149.899994,152.08999599999999,150.952423,21493200,0.012111491366294524
2017-07-25,151.800003,153.83999599999999,151.800003,152.740005,151.59758,18853900,0.004273909535059239
2017-07-26,153.350006,153.929993,153.059998,153.46000700000002,152.31218,15781000,0.004713795563227485
2017-07-27,153.75,153.990005,147.300003,150.559998,149.433868,32476300,-0.018897451274087373
2017-07-28,149.889999,150.229996,149.190002,149.5,148.38179,17213700,-0.007040425400753114
2017-07-31,149.899994,150.330002,148.130005,148.729996,147.617554,19845900,-0.00515047028344906
2017-08-01,149.100006,150.220001,148.41000400000001,150.050003,148.927689,35368600,0.008875197864340434
2017-08-02,159.279999,159.75,156.16000400000001,157.139999,155.964661,69936800,0.04725093128921132
2017-08-03,157.050003,157.21000700000002,155.020004,155.570007,154.406403,27097300,-0.009991096636949082
2017-08-04,156.070007,157.399994,155.690002,156.389999,155.22026100000002,20559900,0.005270882451681835
2017-08-07,157.059998,158.919998,156.669998,158.809998,157.622162,21870300,0.015474146123230614
2017-08-08,158.600006,161.830002,158.270004,160.080002,158.88266000000002,36205900,0.007996959209327414
2017-08-09,159.259995,161.270004,159.110001,161.059998,159.855331,26131500,0.006121945591797129
2017-08-10,159.899994,160.0,154.630005,155.320007,154.763657,40804300,-0.03185176226622066
2017-08-11,156.600006,158.570007,156.070007,157.479996,156.915909,26257100,0.013906701623107809
2017-08-14,159.320007,160.21000700000002,158.75,159.850006,159.27742,22122700,0.015049532039482338
2017-08-15,160.66000400000001,162.199997,160.139999,161.600006,161.021149,29465500,0.010947747646841588
2017-08-16,161.940002,162.509995,160.149994,160.949997,160.373474,27671600,-0.004022297716929191
2017-08-17,160.520004,160.71000700000002,157.83999599999999,157.860001,157.29453999999998,27940600,-0.01919852406514566
2017-08-18,157.860001,159.5,156.720001,157.5,156.93583700000002,27428100,-0.002280454235728535
2017-08-21,157.5,157.889999,155.110001,157.21000700000002,156.646881,26368500,-0.0018412365558034827
2017-08-22,158.229996,160.0,158.020004,159.779999,159.207672,21604600,0.016347539023135793
2017-08-23,159.070007,160.470001,158.880005,159.979996,159.406952,19399100,0.0012516984734252112
2017-08-24,160.429993,160.740005,158.550003,159.270004,158.699493,19818900,-0.004438068673441542
2017-08-25,159.649994,160.559998,159.270004,159.860001,159.287384,25480100,0.0037044289738217273
2017-08-28,160.139999,162.0,159.929993,161.470001,160.891617,25966000,0.010071312364574814
2017-08-29,160.100006,163.119995,160.0,162.91000400000001,162.32646200000002,29516900,0.008918084277815597
2017-08-30,163.800003,163.889999,162.610001,163.350006,162.764893,27269600,0.002700921307580595
2017-08-31,163.639999,164.520004,163.479996,164.0,163.412552,26785100,0.003979107460231113
2017-09-01,164.800003,164.940002,163.630005,164.050003,163.462372,16591100,0.00030487254124755836
2017-09-05,163.75,164.25,160.559998,162.080002,161.499435,29468500,-0.012008494529860303
2017-09-06,162.71000700000002,162.990005,160.520004,161.91000400000001,161.330048,21651700,-0.001048839582627692
2017-09-07,162.08999599999999,162.240005,160.360001,161.259995,160.682358,21928500,-0.004014689191687459
2017-09-08,160.860001,161.149994,158.529999,158.630005,158.061798,28611500,-0.016308946623748155
2017-09-11,160.5,162.050003,159.889999,161.5,160.92150900000001,31085900,0.018092360305808963
2017-09-12,162.610001,163.96000700000002,158.770004,160.860001,160.283798,71714000,-0.003962869873411545
2017-09-13,159.869995,159.96000700000002,157.91000400000001,159.649994,159.078125,44907400,-0.007522113994328894
2017-09-14,158.990005,159.399994,158.08999599999999,158.279999,157.713043,23760700,-0.00858120498968673
2017-09-15,158.470001,160.970001,158.0,159.880005,159.30731200000002,49114600,0.010108669325466169
2017-09-18,160.110001,160.5,158.0,158.669998,158.10163899999998,28269400,-0.0075682213506939044
2017-09-19,159.509995,159.770004,158.440002,158.729996,158.16142299999998,20810600,0.00037813649737050703
2017-09-20,157.899994,158.259995,153.830002,156.070007,155.51097099999998,52951400,-0.016757891714214046
2017-09-21,155.800003,155.800003,152.75,153.389999,152.840561,37511700,-0.017171843136391862
2017-09-22,151.53999299999998,152.270004,150.559998,151.889999,151.345932,46645400,-0.009779007550227425
2017-09-25,149.990005,151.830002,149.16000400000001,150.550003,150.010727,44387300,-0.008822206070262961
2017-09-26,151.779999,153.919998,151.690002,153.139999,152.591446,36660000,0.01720356304919446
2017-09-27,153.800003,154.720001,153.53999299999998,154.229996,153.677551,25504200,0.007117731881248535
2017-09-28,153.889999,154.279999,152.699997,153.279999,152.73095700000002,22005500,-0.00615961143212107
2017-09-29,153.21000700000002,154.130005,152.0,154.119995,153.567932,26299800,0.005480061255688895
2017-10-02,154.259995,154.449997,152.720001,153.809998,153.259048,18698800,-0.0020113834703459066
2017-10-03,154.009995,155.08999599999999,153.91000400000001,154.479996,153.926651,16230300,0.004356042978943542
2017-10-04,153.630005,153.860001,152.46000700000002,153.479996,152.930237,20163800,-0.006473303963457133
2017-10-05,154.179993,155.440002,154.050003,155.389999,154.83338899999998,21283800,0.012444576280882691
2017-10-06,154.970001,155.490005,154.559998,155.300003,154.74371299999999,17407600,-0.0005791774021041141
2017-10-09,155.809998,156.729996,155.490005,155.83999599999999,155.28178400000002,16262900,0.0034771751922486605
2017-10-10,156.059998,158.0,155.100006,155.899994,155.341553,15617000,0.00038490670612079114
2017-10-11,155.970001,156.979996,155.75,156.550003,155.989243,16905600,0.004169457479287431
2017-10-12,156.350006,157.369995,155.729996,156.0,155.44120800000002,16125100,-0.0035132871309592195
2017-10-13,156.729996,157.279999,156.41000400000001,156.990005,156.427673,16394200,0.006346225770453184
2017-10-16,157.899994,160.0,157.649994,159.880005,159.30731200000002,24121500,0.018408756870020193
2017-10-17,159.779999,160.869995,159.229996,160.470001,159.895203,18997300,0.0036902951447701504
2017-10-18,160.419998,160.71000700000002,159.600006,159.759995,159.187729,16374200,-0.004424610536940321
2017-10-19,156.75,157.080002,155.020004,155.979996,155.42128,42584200,-0.023660422971421347
2017-10-20,156.610001,157.75,155.96000700000002,156.25,155.69030800000002,23974100,0.0017309598788532998
2017-10-23,156.889999,157.690002,155.5,156.169998,155.610596,21984300,-0.0005119907656681022
2017-10-24,156.28999299999998,157.419998,156.199997,157.100006,156.537277,17757200,0.005955127888591871
2017-10-25,156.91000400000001,157.550003,155.270004,156.41000400000001,155.849747,21207100,-0.004392116773565546
2017-10-26,157.229996,157.830002,156.779999,157.41000400000001,156.84616100000002,17000500,0.006393427125679141
2017-10-27,159.28999299999998,163.600006,158.699997,163.050003,162.465958,44454200,0.035829993951844274
2017-10-30,163.889999,168.070007,163.720001,166.720001,166.122803,44700800,0.022508376801003482
2017-10-31,167.899994,169.649994,166.940002,169.03999299999998,168.434494,36046800,0.013915554988558565
2017-11-01,169.869995,169.940002,165.610001,166.889999,166.292206,33637800,-0.012718819934828818
2017-11-02,166.600006,168.5,165.279999,168.110001,167.507828,41393400,0.00731015619577513
2017-11-03,174.0,174.259995,171.119995,172.5,171.882111,59398600,0.026113901972390385
2017-11-06,172.369995,174.990005,171.720001,174.25,173.62583899999998,35026300,0.010144906819302246
2017-11-07,173.91000400000001,175.25,173.600006,174.809998,174.183823,24361500,0.00321371521205438
2017-11-08,174.66000400000001,176.240005,174.330002,176.240005,175.608719,24409500,0.008180415238675964
2017-11-09,175.110001,176.100006,173.139999,175.880005,175.25,29482600,-0.0020427174803320236
2017-11-10,175.110001,175.380005,174.270004,174.669998,174.669998,25145500,-0.0033095691868759713
2017-11-13,173.5,174.5,173.399994,173.970001,173.970001,16982100,-0.004007539978331032
2017-11-14,173.03999299999998,173.479996,171.179993,171.33999599999999,171.33999599999999,24782500,-0.015117577656391545
2017-11-15,169.970001,170.320007,168.380005,169.080002,169.080002,29158100,-0.013190113533094627
2017-11-16,171.179993,171.869995,170.300003,171.100006,171.100006,23637500,0.011947030849928764
2017-11-17,171.03999299999998,171.389999,169.639999,170.149994,170.149994,21899500,-0.005552378531184954
2017-11-20,170.28999299999998,170.559998,169.559998,169.979996,169.979996,16262400,-0.0009991067058162661
2017-11-21,170.779999,173.699997,170.779999,173.139999,173.139999,25131300,0.018590440489244298
2017-11-22,173.360001,175.0,173.050003,174.96000700000002,174.96000700000002,25588900,0.010511770882013494
2017-11-24,175.100006,175.5,174.649994,174.970001,174.970001,14026700,5.712162551518851e-05
2017-11-27,175.050003,175.080002,173.33999599999999,174.08999599999999,174.08999599999999,20716800,-0.00502946216477429
2017-11-28,174.300003,174.869995,171.860001,173.070007,173.070007,26428800,-0.0058589753773099496
2017-11-29,172.630005,172.919998,167.16000400000001,169.479996,169.479996,41666400,-0.020743114663420603
2017-11-30,170.429993,172.139999,168.440002,171.850006,171.850006,41527200,0.013984010242719114
2017-12-01,169.949997,171.669998,168.5,171.050003,171.050003,39759300,-0.004655239872380368
2017-12-04,172.479996,172.619995,169.630005,169.800003,169.800003,32542400,-0.00730780460728786
2017-12-05,169.059998,171.520004,168.399994,169.639999,169.639999,27350200,-0.0009423085817025223
2017-12-06,167.5,170.199997,166.46000700000002,169.009995,169.009995,28560000,-0.003713770359076607
2017-12-07,169.029999,170.440002,168.91000400000001,169.320007,169.320007,25673300,0.0018342820494137158
2017-12-08,170.490005,171.0,168.820007,169.369995,169.369995,23355200,0.0002952279585008988
2017-12-11,169.199997,172.889999,168.78999299999998,172.669998,172.669998,35273800,0.01948398829438469
2017-12-12,172.149994,172.389999,171.46000700000002,171.699997,171.699997,19409200,-0.0056176580253392006
2017-12-13,172.5,173.53999299999998,172.0,172.270004,172.270004,23818400,0.003319784565867012
2017-12-14,172.399994,173.130005,171.649994,172.220001,172.220001,20476500,-0.00029025946966365623
2017-12-15,173.630005,174.169998,172.46000700000002,173.970001,173.970001,40169300,0.010161421378693358
2017-12-18,174.880005,177.199997,174.860001,176.419998,176.419998,29421100,0.014082870528925318
2017-12-19,175.029999,175.389999,174.08999599999999,174.53999299999998,174.53999299999998,27436400,-0.010656416626872445
2017-12-20,174.869995,175.419998,173.25,174.350006,174.350006,23475600,-0.0010885012468172528
2017-12-21,174.169998,176.020004,174.100006,175.009995,175.009995,20949900,0.0037854257372380573
2017-12-22,174.679993,175.419998,174.5,175.009995,175.009995,16349400,0.0
2017-12-26,170.800003,171.470001,169.679993,170.570007,170.570007,33185500,-0.025369911015653668
2017-12-27,170.100006,170.779999,169.71000700000002,170.600006,170.600006,21498200,0.00017587500011062573
2017-12-28,171.0,171.850006,170.479996,171.080002,171.080002,16480200,0.002813575516521283
2017-12-29,170.520004,170.58999599999999,169.220001,169.229996,169.229996,25999900,-0.010813689375570701
2018-01-02,170.16000400000001,172.300003,169.259995,172.259995,172.259995,25555900,0.01790462135329718
2018-01-03,172.529999,174.550003,171.96000700000002,172.229996,172.229996,29517900,-0.00017414954644578984
2018-01-04,172.53999299999998,173.470001,172.080002,173.029999,173.029999,22434600,0.004644969044764968
2018-01-05,173.440002,175.369995,173.050003,175.0,175.0,23660000,0.011385314751114262
2018-01-08,174.350006,175.610001,173.929993,174.350006,174.350006,20567800,-0.0037142514285714023
2018-01-09,174.550003,175.059998,173.41000400000001,174.330002,174.330002,21584000,-0.00011473472504497373
2018-01-10,173.16000400000001,174.300003,173.0,174.28999299999998,174.28999299999998,23959900,-0.00022950151747269665
2018-01-11,174.58999599999999,175.490005,174.490005,175.279999,175.279999,18667700,0.005680222845611205
2018-01-12,176.179993,177.360001,175.649994,177.08999599999999,177.08999599999999,25418100,0.010326317950287045
2018-01-16,177.899994,179.389999,176.139999,176.190002,176.190002,29565900,-0.005082127846453788
2018-01-17,176.149994,179.25,175.070007,179.100006,179.100006,34386800,0.01651628337004052
2018-01-18,179.369995,180.100006,178.25,179.259995,179.259995,31193400,0.0008932942190966742
2018-01-19,178.610001,179.580002,177.41000400000001,178.46000700000002,178.46000700000002,32425100,-0.004462724658672368
2018-01-22,177.300003,177.779999,176.600006,177.0,177.0,27108600,-0.008181143913100986
2018-01-23,177.300003,179.440002,176.820007,177.03999299999998,177.03999299999998,32689100,0.00022594915254225967
2018-01-24,177.25,177.300003,173.199997,174.220001,174.220001,51105100,-0.01592855914764968
2018-01-25,174.509995,174.949997,170.529999,171.110001,171.110001,41529000,-0.017850992894897222
2018-01-26,172.0,172.0,170.059998,171.509995,171.509995,37687500,0.0023376424385619377
